timestamp,hour,time_days,tank_level,refilled
2026-04-15T12,2508,104.5,47.14,False
2026-04-15T13,2509,104.541667,46.89,False
2026-04-15T14,2510,104.583333,46.63,False
2026-04-15T15,2511,104.625,46.38,False
2026-04-15T16,2512,104.666667,46.12,False
2026-04-15T17,2513,104.708333,45.87,False
2026-04-15T18,2514,104.75,45.62,False
2026-04-15T19,2515,104.791667,45.36,False
2026-04-15T20,2516,104.833333,45.11,False
2026-04-15T21,2517,104.875,44.85,False
2026-04-15T22,2518,104.916667,44.6,False
2026-04-15T23,2519,104.958333,44.35,False
2026-04-16T00,2520,105.0,44.09,False
2026-04-16T01,2521,105.041667,43.84,False
2026-04-16T02,2522,105.083333,43.59,False
2026-04-16T03,2523,105.125,43.34,False
2026-04-16T04,2524,105.166667,43.09,False
2026-04-16T05,2525,105.208333,42.85,False
2026-04-16T06,2526,105.25,42.6,False
2026-04-16T07,2527,105.291667,42.35,False
2026-04-16T08,2528,105.333333,42.1,False
2026-04-16T09,2529,105.375,41.85,False
2026-04-16T10,2530,105.416667,41.6,False
2026-04-16T11,2531,105.458333,41.35,False
2026-04-16T12,2532,105.5,41.1,False
2026-04-16T13,2533,105.541667,40.85,False
2026-04-16T14,2534,105.583333,40.6,False
2026-04-16T15,2535,105.625,40.35,False
2026-04-16T16,2536,105.666667,40.1,False
2026-04-16T17,2537,105.708333,39.85,False
2026-04-16T18,2538,105.75,39.6,False
2026-04-16T19,2539,105.791667,39.35,False
2026-04-16T20,2540,105.833333,39.1,False
2026-04-16T21,2541,105.875,38.85,False
2026-04-16T22,2542,105.916667,38.61,False
2026-04-16T23,2543,105.958333,38.36,False
2026-04-17T00,2544,106.0,38.11,False
2026-04-17T01,2545,106.041667,37.85,False
2026-04-17T02,2546,106.083333,37.59,False
2026-04-17T03,2547,106.125,37.33,False
2026-04-17T04,2548,106.166667,37.07,False
2026-04-17T05,2549,106.208333,36.81,False
2026-04-17T06,2550,106.25,36.55,False
2026-04-17T07,2551,106.291667,36.29,False
2026-04-17T08,2552,106.333333,36.03,False
2026-04-17T09,2553,106.375,35.77,False
2026-04-17T10,2554,106.416667,35.52,False
2026-04-17T11,2555,106.458333,35.26,False
2026-04-17T12,2556,106.5,35.0,False
2026-04-17T13,2557,106.541667,34.74,False
2026-04-17T14,2558,106.583333,34.48,False
2026-04-17T15,2559,106.625,34.22,False
2026-04-17T16,2560,106.666667,33.96,False
2026-04-17T17,2561,106.708333,33.7,False
2026-04-17T18,2562,106.75,33.44,False
2026-04-17T19,2563,106.791667,33.18,False
2026-04-17T20,2564,106.833333,32.92,False
2026-04-17T21,2565,106.875,32.67,False
2026-04-17T22,2566,106.916667,32.41,False
2026-04-17T23,2567,106.958333,32.15,False
2026-04-18T00,2568,107.0,31.89,False
2026-04-18T01,2569,107.041667,31.64,False
2026-04-18T02,2570,107.083333,31.39,False
2026-04-18T03,2571,107.125,31.14,False
2026-04-18T04,2572,107.166667,30.9,False
2026-04-18T05,2573,107.208333,30.65,False
2026-04-18T06,2574,107.25,30.4,False
2026-04-18T07,2575,107.291667,30.15,False
2026-04-18T08,2576,107.333333,29.9,False
2026-04-18T09,2577,107.375,29.66,False
2026-04-18T10,2578,107.416667,29.41,False
2026-04-18T11,2579,107.458333,29.16,False
2026-04-18T12,2580,107.5,28.91,False
2026-04-18T13,2581,107.541667,28.66,False
2026-04-18T14,2582,107.583333,28.42,False
2026-04-18T15,2583,107.625,28.17,False
2026-04-18T16,2584,107.666667,27.92,False
2026-04-18T17,2585,107.708333,27.67,False
2026-04-18T18,2586,107.75,27.42,False
2026-04-18T19,2587,107.791667,27.18,False
2026-04-18T20,2588,107.833333,26.93,False
2026-04-18T21,2589,107.875,26.68,False
2026-04-18T22,2590,107.916667,26.43,False
2026-04-18T23,2591,107.958333,26.18,False
2026-04-19T00,2592,108.0,25.94,False
2026-04-19T01,2593,108.041667,25.68,False
2026-04-19T02,2594,108.083333,25.42,False
2026-04-19T03,2595,108.125,25.16,False
2026-04-19T04,2596,108.166667,24.9,False
2026-04-19T05,2597,108.208333,24.64,False
2026-04-19T06,2598,108.25,24.38,False
2026-04-19T07,2599,108.291667,24.12,False
2026-04-19T08,2600,108.333333,23.86,False
2026-04-19T09,2601,108.375,23.61,False
2026-04-19T10,2602,108.416667,23.35,False
2026-04-19T11,2603,108.458333,23.09,False
2026-04-19T12,2604,108.5,22.83,False
2026-04-19T13,2605,108.541667,22.57,False
2026-04-19T14,2606,108.583333,22.31,False
2026-04-19T15,2607,108.625,100.0,True
2026-04-19T16,2608,108.666667,99.74,False
2026-04-19T17,2609,108.708333,99.48,False
2026-04-19T18,2610,108.75,99.22,False
2026-04-19T19,2611,108.791667,98.96,False
2026-04-19T20,2612,108.833333,98.71,False
2026-04-19T21,2613,108.875,98.45,False
2026-04-19T22,2614,108.916667,98.19,False
2026-04-19T23,2615,108.958333,97.93,False
2026-04-20T00,2616,109.0,97.67,False
2026-04-20T01,2617,109.041667,97.44,False
2026-04-20T02,2618,109.083333,97.21,False
2026-04-20T03,2619,109.125,96.98,False
2026-04-20T04,2620,109.166667,96.75,False
2026-04-20T05,2621,109.208333,96.51,False
2026-04-20T06,2622,109.25,96.28,False
2026-04-20T07,2623,109.291667,96.05,False
2026-04-20T08,2624,109.333333,95.82,False
2026-04-20T09,2625,109.375,95.59,False
2026-04-20T10,2626,109.416667,95.36,False
2026-04-20T11,2627,109.458333,95.13,False
2026-04-20T12,2628,109.5,94.9,False
2026-04-20T13,2629,109.541667,94.66,False
2026-04-20T14,2630,109.583333,94.43,False
2026-04-20T15,2631,109.625,94.2,False
2026-04-20T16,2632,109.666667,93.97,False
2026-04-20T17,2633,109.708333,93.74,False
2026-04-20T18,2634,109.75,93.51,False
2026-04-20T19,2635,109.791667,93.28,False
2026-04-20T20,2636,109.833333,93.05,False
2026-04-20T21,2637,109.875,92.81,False
2026-04-20T22,2638,109.916667,92.58,False
2026-04-20T23,2639,109.958333,92.35,False
2026-04-21T00,2640,110.0,92.12,False
2026-04-21T01,2641,110.041667,91.89,False
2026-04-21T02,2642,110.083333,91.66,False
2026-04-21T03,2643,110.125,91.43,False
2026-04-21T04,2644,110.166667,91.2,False
2026-04-21T05,2645,110.208333,90.97,False
2026-04-21T06,2646,110.25,90.74,False
2026-04-21T07,2647,110.291667,90.51,False
2026-04-21T08,2648,110.333333,90.28,False
2026-04-21T09,2649,110.375,90.05,False
2026-04-21T10,2650,110.416667,89.82,False
2026-04-21T11,2651,110.458333,89.59,False
2026-04-21T12,2652,110.5,89.36,False
2026-04-21T13,2653,110.541667,89.13,False
2026-04-21T14,2654,110.583333,88.9,False
2026-04-21T15,2655,110.625,88.67,False
2026-04-21T16,2656,110.666667,88.44,False
2026-04-21T17,2657,110.708333,88.21,False
2026-04-21T18,2658,110.75,87.98,False
2026-04-21T19,2659,110.791667,87.75,False
2026-04-21T20,2660,110.833333,87.52,False
2026-04-21T21,2661,110.875,87.29,False
2026-04-21T22,2662,110.916667,87.06,False
2026-04-21T23,2663,110.958333,86.83,False
2026-04-22T00,2664,111.0,86.6,False
2026-04-22T01,2665,111.041667,86.37,False
2026-04-22T02,2666,111.083333,86.14,False
2026-04-22T03,2667,111.125,85.91,False
2026-04-22T04,2668,111.166667,85.68,False
2026-04-22T05,2669,111.208333,85.45,False
2026-04-22T06,2670,111.25,85.22,False
2026-04-22T07,2671,111.291667,84.98,False
2026-04-22T08,2672,111.333333,84.75,False
2026-04-22T09,2673,111.375,84.52,False
2026-04-22T10,2674,111.416667,84.29,False
2026-04-22T11,2675,111.458333,84.06,False
2026-04-22T12,2676,111.5,83.83,False
2026-04-22T13,2677,111.541667,83.6,False
2026-04-22T14,2678,111.583333,83.37,False
2026-04-22T15,2679,111.625,83.14,False
2026-04-22T16,2680,111.666667,82.9,False
2026-04-22T17,2681,111.708333,82.67,False
2026-04-22T18,2682,111.75,82.44,False
2026-04-22T19,2683,111.791667,82.21,False
2026-04-22T20,2684,111.833333,81.98,False
2026-04-22T21,2685,111.875,81.75,False
2026-04-22T22,2686,111.916667,81.52,False
2026-04-22T23,2687,111.958333,81.29,False
2026-04-23T00,2688,112.0,81.06,False
2026-04-23T01,2689,112.041667,80.82,False
2026-04-23T02,2690,112.083333,80.58,False
2026-04-23T03,2691,112.125,80.34,False
2026-04-23T04,2692,112.166667,80.11,False
2026-04-23T05,2693,112.208333,79.87,False
2026-04-23T06,2694,112.25,79.63,False
2026-04-23T07,2695,112.291667,79.4,False
2026-04-23T08,2696,112.333333,79.16,False
2026-04-23T09,2697,112.375,78.92,False
2026-04-23T10,2698,112.416667,78.68,False
2026-04-23T11,2699,112.458333,78.45,False
2026-04-23T12,2700,112.5,78.21,False
2026-04-23T13,2701,112.541667,77.97,False
2026-04-23T14,2702,112.583333,77.73,False
2026-04-23T15,2703,112.625,77.5,False
2026-04-23T16,2704,112.666667,77.26,False
2026-04-23T17,2705,112.708333,77.02,False
2026-04-23T18,2706,112.75,76.78,False
2026-04-23T19,2707,112.791667,76.55,False
2026-04-23T20,2708,112.833333,76.31,False
2026-04-23T21,2709,112.875,76.07,False
2026-04-23T22,2710,112.916667,75.84,False
2026-04-23T23,2711,112.958333,75.6,False
2026-04-24T00,2712,113.0,75.36,False
2026-04-24T01,2713,113.041667,75.1,False
2026-04-24T02,2714,113.083333,74.84,False
2026-04-24T03,2715,113.125,74.58,False
2026-04-24T04,2716,113.166667,74.32,False
2026-04-24T05,2717,113.208333,74.06,False
2026-04-24T06,2718,113.25,73.8,False
2026-04-24T07,2719,113.291667,73.54,False
2026-04-24T08,2720,113.333333,73.28,False
2026-04-24T09,2721,113.375,73.02,False
2026-04-24T10,2722,113.416667,72.76,False
2026-04-24T11,2723,113.458333,72.5,False
2026-04-24T12,2724,113.5,72.24,False
2026-04-24T13,2725,113.541667,71.98,False
2026-04-24T14,2726,113.583333,71.72,False
2026-04-24T15,2727,113.625,71.46,False
2026-04-24T16,2728,113.666667,71.2,False
2026-04-24T17,2729,113.708333,70.94,False
2026-04-24T18,2730,113.75,70.68,False
2026-04-24T19,2731,113.791667,70.42,False
2026-04-24T20,2732,113.833333,70.16,False
2026-04-24T21,2733,113.875,69.9,False
2026-04-24T22,2734,113.916667,69.64,False
2026-04-24T23,2735,113.958333,69.38,False
2026-04-25T00,2736,114.0,69.12,False
2026-04-25T01,2737,114.041667,68.89,False
2026-04-25T02,2738,114.083333,68.66,False
2026-04-25T03,2739,114.125,68.43,False
2026-04-25T04,2740,114.166667,68.2,False
2026-04-25T05,2741,114.208333,67.96,False
2026-04-25T06,2742,114.25,67.73,False
2026-04-25T07,2743,114.291667,67.5,False
2026-04-25T08,2744,114.333333,67.27,False
2026-04-25T09,2745,114.375,67.04,False
2026-04-25T10,2746,114.416667,66.81,False
2026-04-25T11,2747,114.458333,66.58,False
2026-04-25T12,2748,114.5,66.34,False
2026-04-25T13,2749,114.541667,66.11,False
2026-04-25T14,2750,114.583333,65.88,False
2026-04-25T15,2751,114.625,65.65,False
2026-04-25T16,2752,114.666667,65.42,False
2026-04-25T17,2753,114.708333,65.19,False
2026-04-25T18,2754,114.75,64.96,False
2026-04-25T19,2755,114.791667,64.72,False
2026-04-25T20,2756,114.833333,64.49,False
2026-04-25T21,2757,114.875,64.26,False
2026-04-25T22,2758,114.916667,64.03,False
2026-04-25T23,2759,114.958333,63.8,False
2026-04-26T00,2760,115.0,63.57,False
2026-04-26T01,2761,115.041667,63.33,False
2026-04-26T02,2762,115.083333,63.09,False
2026-04-26T03,2763,115.125,62.85,False
2026-04-26T04,2764,115.166667,62.61,False
2026-04-26T05,2765,115.208333,62.37,False
2026-04-26T06,2766,115.25,62.13,False
2026-04-26T07,2767,115.291667,61.89,False
2026-04-26T08,2768,115.333333,61.65,False
2026-04-26T09,2769,115.375,61.41,False
2026-04-26T10,2770,115.416667,61.17,False
2026-04-26T11,2771,115.458333,60.93,False
2026-04-26T12,2772,115.5,60.69,False
2026-04-26T13,2773,115.541667,60.45,False
2026-04-26T14,2774,115.583333,60.21,False
2026-04-26T15,2775,115.625,59.97,False
2026-04-26T16,2776,115.666667,59.73,False
2026-04-26T17,2777,115.708333,59.49,False
2026-04-26T18,2778,115.75,59.25,False
2026-04-26T19,2779,115.791667,59.01,False
2026-04-26T20,2780,115.833333,58.77,False
2026-04-26T21,2781,115.875,58.53,False
2026-04-26T22,2782,115.916667,58.29,False
2026-04-26T23,2783,115.958333,58.05,False
2026-04-27T00,2784,116.0,57.81,False
2026-04-27T01,2785,116.041667,57.58,False
2026-04-27T02,2786,116.083333,57.36,False
2026-04-27T03,2787,116.125,57.13,False
2026-04-27T04,2788,116.166667,56.9,False
2026-04-27T05,2789,116.208333,56.68,False
2026-04-27T06,2790,116.25,56.45,False
2026-04-27T07,2791,116.291667,56.23,False
2026-04-27T08,2792,116.333333,56.0,False
2026-04-27T09,2793,116.375,55.78,False
2026-04-27T10,2794,116.416667,55.55,False
2026-04-27T11,2795,116.458333,55.33,False
2026-04-27T12,2796,116.5,55.1,False
2026-04-27T13,2797,116.541667,54.88,False
2026-04-27T14,2798,116.583333,54.65,False
2026-04-27T15,2799,116.625,54.43,False
2026-04-27T16,2800,116.666667,54.2,False
2026-04-27T17,2801,116.708333,53.98,False
2026-04-27T18,2802,116.75,53.75,False
2026-04-27T19,2803,116.791667,53.53,False
2026-04-27T20,2804,116.833333,53.3,False
2026-04-27T21,2805,116.875,53.08,False
2026-04-27T22,2806,116.916667,52.85,False
2026-04-27T23,2807,116.958333,52.63,False
2026-04-28T00,2808,117.0,52.4,False
2026-04-28T01,2809,117.041667,52.18,False
2026-04-28T02,2810,117.083333,51.95,False
2026-04-28T03,2811,117.125,51.73,False
2026-04-28T04,2812,117.166667,51.5,False
2026-04-28T05,2813,117.208333,51.28,False
2026-04-28T06,2814,117.25,51.06,False
2026-04-28T07,2815,117.291667,50.83,False
2026-04-28T08,2816,117.333333,50.61,False
2026-04-28T09,2817,117.375,50.39,False
2026-04-28T10,2818,117.416667,50.16,False
2026-04-28T11,2819,117.458333,49.94,False
2026-04-28T12,2820,117.5,49.71,False
2026-04-28T13,2821,117.541667,49.49,False
2026-04-28T14,2822,117.583333,49.27,False
2026-04-28T15,2823,117.625,49.04,False
2026-04-28T16,2824,117.666667,48.82,False
2026-04-28T17,2825,117.708333,48.59,False
2026-04-28T18,2826,117.75,48.37,False
2026-04-28T19,2827,117.791667,48.15,False
2026-04-28T20,2828,117.833333,47.92,False
2026-04-28T21,2829,117.875,47.7,False
2026-04-28T22,2830,117.916667,47.47,False
2026-04-28T23,2831,117.958333,47.25,False
2026-04-29T00,2832,118.0,47.03,False
2026-04-29T01,2833,118.041667,46.78,False
2026-04-29T02,2834,118.083333,46.54,False
2026-04-29T03,2835,118.125,46.3,False
2026-04-29T04,2836,118.166667,46.05,False
2026-04-29T05,2837,118.208333,45.81,False
2026-04-29T06,2838,118.25,45.57,False
2026-04-29T07,2839,118.291667,45.32,False
2026-04-29T08,2840,118.333333,45.08,False
2026-04-29T09,2841,118.375,44.84,False
2026-04-29T10,2842,118.416667,44.59,False
2026-04-29T11,2843,118.458333,44.35,False
2026-04-29T12,2844,118.5,44.11,False
2026-04-29T13,2845,118.541667,43.86,False
2026-04-29T14,2846,118.583333,43.62,False
2026-04-29T15,2847,118.625,43.38,False
2026-04-29T16,2848,118.666667,43.13,False
2026-04-29T17,2849,118.708333,42.89,False
2026-04-29T18,2850,118.75,42.65,False
2026-04-29T19,2851,118.791667,42.4,False
2026-04-29T20,2852,118.833333,42.16,False
2026-04-29T21,2853,118.875,41.91,False
2026-04-29T22,2854,118.916667,41.67,False
2026-04-29T23,2855,118.958333,41.43,False
2026-04-30T00,2856,119.0,41.18,False
2026-04-30T01,2857,119.041667,40.94,False
2026-04-30T02,2858,119.083333,40.69,False
2026-04-30T03,2859,119.125,40.45,False
2026-04-30T04,2860,119.166667,40.2,False
2026-04-30T05,2861,119.208333,39.96,False
2026-04-30T06,2862,119.25,39.71,False
2026-04-30T07,2863,119.291667,39.46,False
2026-04-30T08,2864,119.333333,39.22,False
2026-04-30T09,2865,119.375,38.97,False
2026-04-30T10,2866,119.416667,38.73,False
2026-04-30T11,2867,119.458333,38.48,False
2026-04-30T12,2868,119.5,38.23,False
2026-04-30T13,2869,119.541667,37.99,False
2026-04-30T14,2870,119.583333,37.74,False
2026-04-30T15,2871,119.625,37.5,False
2026-04-30T16,2872,119.666667,37.25,False
2026-04-30T17,2873,119.708333,37.0,False
2026-04-30T18,2874,119.75,36.76,False
2026-04-30T19,2875,119.791667,36.51,False
2026-04-30T20,2876,119.833333,36.27,False
2026-04-30T21,2877,119.875,36.02,False
2026-04-30T22,2878,119.916667,35.77,False
2026-04-30T23,2879,119.958333,35.53,False
2026-05-01T00,2880,120.0,35.28,False
2026-05-01T01,2881,120.041667,35.04,False
2026-05-01T02,2882,120.083333,34.8,False
2026-05-01T03,2883,120.125,100.0,True
2026-05-01T04,2884,120.166667,99.76,False
2026-05-01T05,2885,120.208333,99.52,False
2026-05-01T06,2886,120.25,99.27,False
2026-05-01T07,2887,120.291667,99.03,False
2026-05-01T08,2888,120.333333,98.79,False
2026-05-01T09,2889,120.375,98.55,False
2026-05-01T10,2890,120.416667,98.31,False
2026-05-01T11,2891,120.458333,98.06,False
2026-05-01T12,2892,120.5,97.82,False
2026-05-01T13,2893,120.541667,97.58,False
2026-05-01T14,2894,120.583333,97.34,False
2026-05-01T15,2895,120.625,97.1,False
2026-05-01T16,2896,120.666667,96.85,False
2026-05-01T17,2897,120.708333,96.61,False
2026-05-01T18,2898,120.75,96.37,False
2026-05-01T19,2899,120.791667,96.13,False
2026-05-01T20,2900,120.833333,95.88,False
2026-05-01T21,2901,120.875,95.64,False
2026-05-01T22,2902,120.916667,95.4,False
2026-05-01T23,2903,120.958333,95.16,False
2026-05-02T00,2904,121.0,94.92,False
2026-05-02T01,2905,121.041667,94.66,False
2026-05-02T02,2906,121.083333,94.4,False
2026-05-02T03,2907,121.125,94.14,False
2026-05-02T04,2908,121.166667,93.89,False
2026-05-02T05,2909,121.208333,93.63,False
2026-05-02T06,2910,121.25,93.37,False
2026-05-02T07,2911,121.291667,93.12,False
2026-05-02T08,2912,121.333333,92.86,False
2026-05-02T09,2913,121.375,92.6,False
2026-05-02T10,2914,121.416667,92.34,False
2026-05-02T11,2915,121.458333,92.09,False
2026-05-02T12,2916,121.5,91.83,False
2026-05-02T13,2917,121.541667,91.57,False
2026-05-02T14,2918,121.583333,91.32,False
2026-05-02T15,2919,121.625,91.06,False
2026-05-02T16,2920,121.666667,90.8,False
2026-05-02T17,2921,121.708333,90.54,False
2026-05-02T18,2922,121.75,90.29,False
2026-05-02T19,2923,121.791667,90.03,False
2026-05-02T20,2924,121.833333,89.77,False
2026-05-02T21,2925,121.875,89.51,False
2026-05-02T22,2926,121.916667,89.26,False
2026-05-02T23,2927,121.958333,89.0,False
